ano,mes,data,plataforma,categoria,genero,titulo,reproducoes,tempo_medio_consumo,usuarios_ativos,assinaturas,avaliacao_media,receita_plataforma,horario_pico
2022,5,2022-05-01,Prime Video,Podcast,Drama,Podcast Tech,253399,27.1,291915,61723,3.28,340504.4,18:00
2022,5,2022-05-01,YouTube Music,Podcast,Comédia,Podcast Tech,1712901,70.3,78340,7468,4.78,4322525.7,12:00
2022,5,2022-05-01,Prime Video,Podcast,Drama,Série Mistério,440641,25.6,129510,66328,3.01,3859657.7,21:00
2022,5,2022-05-01,Prime Video,Música,Ação,Filme Solar,253222,76.4,366688,143205,3.55,782358.27,08:00
2022,5,2022-05-01,YouTube Music,Filme,Tecnologia,Filme Solar,345682,72.2,89087,173525,1.55,4120436.49,12:00
2022,5,2022-05-01,Disney+,Podcast,Tecnologia,Top Hits,782136,25.9,463083,87005,4.09,4666463.78,18:00
2022,5,2022-05-01,YouTube Music,Filme,Comédia,Top Hits,1062137,13.3,370644,122458,1.39,3855590.77,21:00
2022,5,2022-05-01,Disney+,Filme,Ação,Série Mistério,1502945,73.1,55113,159545,2.59,964327.28,12:00
2022,5,2022-05-01,YouTube Music,Filme,Comédia,Série Mistério,1091090,87.6,429140,56126,3.77,3122376.73,08:00
2022,5,2022-05-01,Spotify,Série,Tecnologia,Série Mistério,1759475,9.2,450010,53230,3.77,1161990.31,18:00
2022,5,2022-05-01,Spotify,Série,Comédia,Filme Solar,258397,68.2,210675,4415,3.68,1299072.64,08:00
2022,5,2022-05-01,YouTube Music,Série,Drama,Série Mistério,1434787,14.4,438860,100303,1.24,2616329.28,12:00
2022,5,2022-05-01,YouTube Music,Filme,Comédia,Podcast Tech,700013,37.3,378671,103584,4.69,733519.88,21:00
2022,5,2022-05-01,Spotify,Podcast,Tecnologia,Top Hits,962430,50.1,329155,76247,2.09,2096802.32,18:00
2022,5,2022-05-01,Spotify,Podcast,Comédia,Podcast Tech,1645254,67.6,163587,124307,2.72,1981021.66,18:00
2022,5,2022-05-01,Spotify,Série,Drama,Filme Solar,212954,10.2,220886,59112,4.83,1684000.45,08:00
2022,5,2022-05-01,Disney+,Música,Pop,Filme Solar,723900,17.6,91355,182776,3.87,39505.61,12:00
2022,5,2022-05-01,Netflix,Podcast,Comédia,Filme Solar,812468,66.7,270845,36175,2.0,924060.23,21:00
2022,5,2022-05-01,Prime Video,Podcast,Drama,Série Mistério,922140,81.7,254698,145786,3.18,801219.46,21:00
2022,5,2022-05-01,YouTube Music,Série,Comédia,Filme Solar,1046707,29.1,160253,136495,1.78,3512989.56,12:00
2022,5,2022-05-01,Disney+,Música,Comédia,Top Hits,249712,27.5,498694,19413,4.62,2825228.93,18:00
2022,5,2022-05-01,Netflix,Série,Pop,Filme Solar,150025,65.4,39572,83164,3.9,1130352.95,08:00
2022,5,2022-05-01,Disney+,Música,Pop,Série Mistério,1105228,54.6,133366,170589,1.24,4748762.45,08:00
2022,5,2022-05-01,Spotify,Série,Tecnologia,Podcast Tech,416702,59.6,164578,36193,4.3,70958.45,21:00
2022,5,2022-05-01,Prime Video,Música,Pop,Top Hits,19636,15.5,380326,37621,3.7,4248020.17,12:00
2022,5,2022-05-01,YouTube Music,Podcast,Pop,Filme Solar,1069483,24.2,74085,81750,3.28,3969204.38,18:00
2022,6,2022-06-01,Prime Video,Podcast,Drama,Série Mistério,196546,32.5,373754,59716,4.93,4128639.38,08:00
2022,6,2022-06-01,Spotify,Podcast,Ação,Filme Solar,1758645,47.5,388445,13313,2.64,2144736.61,21:00
2022,6,2022-06-01,Spotify,Filme,Comédia,Podcast Tech,765695,60.8,27741,54254,4.05,526039.83,12:00
2022,6,2022-06-01,Disney+,Série,Ação,Podcast Tech,1720508,73.8,269040,40435,3.74,4643903.48,18:00
2022,6,2022-06-01,Prime Video,Podcast,Pop,Podcast Tech,929710,9.4,371893,161430,1.78,4121858.59,21:00
2022,6,2022-06-01,Netflix,Podcast,Comédia,Série Mistério,352253,70.5,371601,28606,1.38,1803018.3,12:00
2022,6,2022-06-01,YouTube Music,Filme,Pop,Top Hits,1028125,7.9,494560,2760,2.75,195257.91,21:00
2022,6,2022-06-01,YouTube Music,Série,Ação,Filme Solar,1396185,27.9,27457,134070,1.99,2882583.62,18:00
2022,6,2022-06-01,YouTube Music,Música,Comédia,Podcast Tech,154439,73.4,317834,19269,3.31,2382004.34,21:00
2022,6,2022-06-01,Spotify,Filme,Comédia,Top Hits,1577887,74.2,393898,187474,4.75,2009647.77,08:00
2022,6,2022-06-01,Prime Video,Filme,Tecnologia,Série Mistério,1935313,52.6,286748,166042,4.85,1605693.91,21:00
2022,6,2022-06-01,Disney+,Podcast,Pop,Podcast Tech,85949,88.0,215521,34623,2.51,2147207.58,21:00
2022,6,2022-06-01,Prime Video,Série,Ação,Podcast Tech,858528,86.1,467226,89809,1.86,1723747.74,12:00
2022,6,2022-06-01,Prime Video,Filme,Tecnologia,Filme Solar,190868,64.0,257854,153241,3.9,2135188.08,18:00
2022,6,2022-06-01,YouTube Music,Música,Pop,Filme Solar,1886732,54.4,148263,148270,4.89,1775943.36,18:00
2022,6,2022-06-01,YouTube Music,Série,Comédia,Top Hits,864460,43.6,46344,149016,2.67,748632.2,08:00
2022,6,2022-06-01,Prime Video,Série,Comédia,Podcast Tech,331688,45.8,454679,173616,1.06,1442237.24,21:00
2022,6,2022-06-01,Prime Video,Música,Pop,Filme Solar,881966,21.9,436195,7571,4.83,1241867.32,21:00
2022,6,2022-06-01,Spotify,Série,Pop,Podcast Tech,1808337,32.6,320353,141437,2.69,1430832.34,18:00
2022,6,2022-06-01,Spotify,Filme,Comédia,Podcast Tech,1248643,22.3,53222,121951,1.47,4035662.49,18:00
2022,6,2022-06-01,Disney+,Série,Drama,Podcast Tech,1191748,60.2,329081,109047,1.97,3864820.28,21:00
2022,6,2022-06-01,Prime Video,Filme,Tecnologia,Podcast Tech,205219,9.1,410896,47998,1.12,3076441.77,21:00
2022,6,2022-06-01,Prime Video,Música,Tecnologia,Podcast Tech,747781,12.3,496125,16405,4.13,1412573.39,21:00
2022,6,2022-06-01,Disney+,Filme,Ação,Top Hits,981448,9.6,233407,173630,2.04,2442328.08,08:00
2022,6,2022-06-01,Netflix,Série,Pop,Top Hits,304185,75.5,55054,120609,4.58,4650313.71,18:00
2022,6,2022-06-01,Netflix,Série,Pop,Filme Solar,1597014,75.1,194327,5445,4.44,850660.65,21:00
2022,6,2022-06-01,Netflix,Música,Comédia,Podcast Tech,136440,26.8,132878,188997,4.23,4472374.82,12:00
2022,6,2022-06-01,YouTube Music,Música,Ação,Podcast Tech,168920,57.7,273376,115834,1.69,3675237.35,18:00
2022,6,2022-06-01,YouTube Music,Filme,Drama,Série Mistério,530007,20.8,75755,1886,4.71,1357353.28,21:00
2022,6,2022-06-01,Netflix,Música,Drama,Top Hits,1949423,80.9,179588,36297,4.59,427938.07,18:00
2022,6,2022-06-01,Disney+,Podcast,Pop,Filme Solar,422332,15.2,200877,27466,1.46,4228772.5,12:00
2022,6,2022-06-01,Disney+,Música,Ação,Série Mistério,1036006,74.2,461313,142810,2.54,3536203.91,21:00
2022,6,2022-06-01,Netflix,Música,Pop,Podcast Tech,1068846,51.6,225005,144849,4.26,3918079.65,21:00
2022,6,2022-06-01,YouTube Music,Música,Ação,Podcast Tech,1173380,84.4,490339,114125,2.7,303376.33,21:00
2022,6,2022-06-01,Disney+,Filme,Comédia,Podcast Tech,1520262,84.7,413723,103631,2.93,4157445.65,21:00
2022,6,2022-06-01,Disney+,Série,Drama,Top Hits,282014,17.0,293719,58639,4.12,3011319.4,08:00
2022,6,2022-06-01,Netflix,Filme,Pop,Série Mistério,1349541,82.6,143662,111659,3.16,669457.4,21:00
2022,7,2022-07-01,Disney+,Música,Comédia,Podcast Tech,1452428,59.1,429581,77664,2.14,2458230.6,08:00
2022,7,2022-07-01,Prime Video,Filme,Drama,Filme Solar,713535,75.2,356356,50132,2.45,3443614.13,08:00
2022,7,2022-07-01,Netflix,Podcast,Drama,Série Mistério,373422,62.0,290856,41964,4.04,4515456.87,21:00
2022,7,2022-07-01,Spotify,Podcast,Drama,Podcast Tech,104931,71.8,196314,54626,4.65,1334771.03,12:00
2022,7,2022-07-01,Prime Video,Filme,Comédia,Série Mistério,160474,75.6,272243,199516,4.62,2722414.81,08:00
2022,7,2022-07-01,YouTube Music,Filme,Ação,Top Hits,771046,89.6,57384,85495,2.14,4349146.52,12:00
2022,7,2022-07-01,Disney+,Filme,Drama,Filme Solar,608076,64.6,134331,195415,1.96,964921.9,08:00
2022,7,2022-07-01,Prime Video,Podcast,Tecnologia,Série Mistério,1280293,83.8,365208,95632,1.59,2871732.4,12:00
2022,7,2022-07-01,Disney+,Filme,Drama,Série Mistério,1387287,25.9,230249,41406,3.64,2094529.24,21:00
2022,7,2022-07-01,Disney+,Música,Drama,Podcast Tech,1429064,23.8,364871,65085,3.62,3407865.76,12:00
2022,7,2022-07-01,Prime Video,Música,Tecnologia,Filme Solar,1871036,5.9,159220,173306,4.4,868033.59,08:00
2022,7,2022-07-01,Prime Video,Filme,Comédia,Série Mistério,467671,17.8,181148,118011,4.91,3696099.92,21:00
2022,7,2022-07-01,Prime Video,Série,Pop,Top Hits,1987025,71.0,225544,120011,2.35,482513.12,18:00
2022,7,2022-07-01,Prime Video,Filme,Comédia,Podcast Tech,1929136,73.0,124133,173414,3.05,2383025.06,12:00
2022,7,2022-07-01,YouTube Music,Série,Drama,Série Mistério,972834,63.6,350179,7096,4.37,4578417.13,18:00
2022,7,2022-07-01,Spotify,Filme,Tecnologia,Filme Solar,210742,76.1,296126,103787,4.73,3886057.91,21:00
2022,7,2022-07-01,Netflix,Filme,Comédia,Série Mistério,114191,17.5,319103,191399,4.46,1925006.11,08:00
2022,7,2022-07-01,YouTube Music,Podcast,Pop,Top Hits,1460707,39.7,449523,159623,3.23,4645518.6,12:00
2022,7,2022-07-01,Spotify,Filme,Comédia,Série Mistério,152408,41.8,204458,87609,2.44,2375168.95,21:00
2022,7,2022-07-01,Prime Video,Série,Drama,Série Mistério,1884596,14.5,355096,183362,1.98,137011.85,18:00
2022,7,2022-07-01,Prime Video,Filme,Comédia,Top Hits,1301757,59.4,457840,166323,2.97,3554979.46,18:00
2022,7,2022-07-01,Prime Video,Podcast,Comédia,Top Hits,1241569,16.7,487168,196099,4.39,1050831.77,21:00
2022,7,2022-07-01,Spotify,Podcast,Pop,Top Hits,1710588,45.3,83117,46439,1.78,2411229.61,08:00
2022,7,2022-07-01,YouTube Music,Série,Comédia,Filme Solar,1980175,66.4,16698,15965,1.56,3232940.91,08:00
2022,7,2022-07-01,Spotify,Série,Comédia,Podcast Tech,1132254,42.7,152820,16036,2.28,2172870.68,12:00
2022,7,2022-07-01,YouTube Music,Música,Ação,Top Hits,285003,27.5,86826,59187,3.26,313578.17,12:00
2022,7,2022-07-01,Disney+,Música,Ação,Série Mistério,251244,25.8,491616,118987,4.88,694457.71,21:00
2022,7,2022-07-01,YouTube Music,Música,Comédia,Série Mistério,1696851,84.6,21042,111752,3.37,4596476.02,18:00
2022,7,2022-07-01,Spotify,Série,Comédia,Podcast Tech,657675,72.1,222466,8869,2.93,3350342.35,08:00
2022,7,2022-07-01,Disney+,Podcast,Pop,Filme Solar,503520,10.7,207732,60276,2.24,3736123.1,21:00
2022,7,2022-07-01,YouTube Music,Série,Tecnologia,Top Hits,1059334,89.1,494915,162642,3.73,3487033.47,08:00
2022,7,2022-07-01,Netflix,Filme,Drama,Podcast Tech,365436,47.5,451166,110620,3.38,380432.11,12:00
2022,7,2022-07-01,Prime Video,Série,Tecnologia,Podcast Tech,1348044,54.0,3410,137168,2.05,2539954.21,12:00
2022,7,2022-07-01,YouTube Music,Podcast,Pop,Filme Solar,1497653,22.1,373000,70470,1.5,3259825.13,08:00
2022,7,2022-07-01,Disney+,Série,Drama,Podcast Tech,1019366,21.8,154894,70256,3.56,4657605.99,08:00
2022,7,2022-07-01,Spotify,Podcast,Drama,Filme Solar,1347819,31.8,294336,151223,1.38,1696073.46,12:00
2022,7,2022-07-01,Spotify,Filme,Tecnologia,Filme Solar,1073152,44.2,411780,71805,1.71,883934.26,21:00
2022,8,2022-08-01,YouTube Music,Filme,Pop,Filme Solar,875000,31.8,447868,19826,3.17,1805763.07,21:00
2022,8,2022-08-01,YouTube Music,Filme,Drama,Podcast Tech,1894536,59.2,373879,148424,4.94,4975799.42,12:00
2022,8,2022-08-01,Netflix,Música,Pop,Podcast Tech,480462,81.0,171964,84412,2.74,234494.82,12:00
2022,8,2022-08-01,Prime Video,Série,Ação,Filme Solar,1659426,85.1,359354,191909,2.37,2984615.26,21:00
2022,8,2022-08-01,YouTube Music,Série,Drama,Podcast Tech,1803875,64.3,11637,84129,1.97,1869246.42,08:00
2022,8,2022-08-01,Spotify,Série,Comédia,Top Hits,1372853,34.8,371567,123126,2.67,3374636.23,21:00
2022,8,2022-08-01,Prime Video,Música,Drama,Podcast Tech,180725,51.0,329702,127133,3.98,4734588.76,12:00
2022,8,2022-08-01,Netflix,Série,Drama,Filme Solar,151907,45.3,85803,69855,3.67,2888619.92,08:00
2022,8,2022-08-01,Prime Video,Música,Ação,Podcast Tech,225564,38.2,99960,79465,2.02,2933225.32,08:00
2022,8,2022-08-01,Prime Video,Filme,Tecnologia,Podcast Tech,22905,19.6,430850,130546,1.04,3645804.01,18:00
2022,8,2022-08-01,YouTube Music,Filme,Drama,Série Mistério,1337742,25.9,151051,158897,1.44,4584236.52,12:00
2022,8,2022-08-01,Spotify,Série,Ação,Top Hits,1003848,79.9,376229,187617,4.32,3455470.06,08:00
2022,8,2022-08-01,Prime Video,Filme,Tecnologia,Série Mistério,442751,74.3,210060,190342,4.04,742421.34,12:00
2022,8,2022-08-01,YouTube Music,Série,Ação,Top Hits,1830882,89.5,332991,64318,4.19,3078704.0,12:00
2022,8,2022-08-01,Disney+,Música,Comédia,Top Hits,260048,74.8,72573,137774,3.01,356595.8,12:00
2022,8,2022-08-01,YouTube Music,Música,Drama,Filme Solar,1301765,67.9,361781,35066,1.68,2040189.05,18:00
2022,8,2022-08-01,Disney+,Podcast,Drama,Série Mistério,73033,83.7,494612,27622,3.9,579851.36,18:00
2022,8,2022-08-01,Spotify,Podcast,Tecnologia,Filme Solar,1918972,13.3,52543,25772,2.66,3227060.71,21:00
2022,8,2022-08-01,Netflix,Filme,Drama,Top Hits,245556,15.2,296676,137971,3.16,4796546.31,21:00
2022,8,2022-08-01,Disney+,Filme,Ação,Top Hits,1462580,87.4,292173,187147,4.82,3905905.95,12:00
2022,8,2022-08-01,Netflix,Podcast,Pop,Filme Solar,1825210,59.3,20141,68567,4.72,1505101.64,18:00
2022,8,2022-08-01,YouTube Music,Série,Comédia,Podcast Tech,1111226,55.8,1654,164320,2.12,4717898.74,21:00
2022,8,2022-08-01,Prime Video,Podcast,Tecnologia,Podcast Tech,1525059,57.4,395147,191010,2.44,269530.92,12:00
2022,8,2022-08-01,Disney+,Música,Comédia,Série Mistério,1616790,36.7,483775,121530,2.26,1901997.53,08:00
2022,8,2022-08-01,Disney+,Podcast,Comédia,Filme Solar,320442,24.6,363287,189933,2.38,3044164.3,12:00
2022,8,2022-08-01,Spotify,Podcast,Pop,Podcast Tech,1954053,20.8,415626,80850,4.36,1096625.77,21:00
2022,8,2022-08-01,Disney+,Podcast,Pop,Podcast Tech,972551,43.7,395763,187486,4.63,4457619.55,21:00
2022,8,2022-08-01,Disney+,Música,Drama,Top Hits,1927919,79.7,110251,119434,3.97,4828750.01,18:00
2022,8,2022-08-01,Prime Video,Série,Comédia,Série Mistério,1926364,28.4,200208,55026,3.19,25412.12,18:00
2022,8,2022-08-01,Prime Video,Série,Pop,Podcast Tech,1299333,48.6,212238,92117,1.88,967423.97,08:00
2022,8,2022-08-01,Netflix,Filme,Tecnologia,Top Hits,684028,19.5,294713,198844,1.14,1159163.42,21:00
2022,8,2022-08-01,Spotify,Podcast,Ação,Top Hits,511035,71.9,442454,99131,1.46,1974957.8,08:00
2022,8,2022-08-01,Prime Video,Música,Pop,Podcast Tech,1421081,44.2,167973,199858,3.88,1034800.72,18:00
2022,8,2022-08-01,Disney+,Filme,Tecnologia,Série Mistério,534474,69.2,436652,173134,3.62,4370578.97,12:00
2022,8,2022-08-01,YouTube Music,Série,Tecnologia,Filme Solar,1259440,20.4,33187,63339,2.27,4865975.16,21:00
2022,8,2022-08-01,Prime Video,Série,Ação,Filme Solar,682846,68.1,176267,118978,3.89,3673562.08,12:00
2022,8,2022-08-01,YouTube Music,Música,Pop,Série Mistério,548292,20.1,443917,90504,4.62,2620524.74,08:00
2022,9,2022-09-01,YouTube Music,Podcast,Ação,Filme Solar,681431,41.1,29342,172614,2.76,3235819.39,18:00
2022,9,2022-09-01,Disney+,Podcast,Ação,Série Mistério,397739,41.2,204591,51709,4.69,4022725.74,12:00
2022,9,2022-09-01,Disney+,Filme,Tecnologia,Top Hits,1422164,87.7,185229,52516,3.39,1997734.57,08:00
2022,9,2022-09-01,YouTube Music,Série,Drama,Top Hits,1609518,37.7,120591,170066,2.59,4308884.86,18:00
2022,9,2022-09-01,Netflix,Música,Ação,Filme Solar,1386784,20.7,12758,193480,3.86,2009013.7,21:00
2022,9,2022-09-01,Prime Video,Série,Tecnologia,Top Hits,1114616,18.0,390317,188858,3.06,3698117.21,12:00
2022,9,2022-09-01,Prime Video,Música,Comédia,Podcast Tech,1374623,42.1,39904,150419,4.91,3177998.53,08:00
2022,9,2022-09-01,Prime Video,Série,Drama,Filme Solar,1107267,72.6,31515,120588,1.31,2439314.23,21:00
2022,9,2022-09-01,Disney+,Série,Tecnologia,Top Hits,45829,54.2,437054,144112,1.27,2849408.57,18:00
2022,9,2022-09-01,Spotify,Série,Tecnologia,Top Hits,1633157,84.4,95878,157999,1.42,4976854.37,12:00
2022,9,2022-09-01,YouTube Music,Filme,Drama,Podcast Tech,150539,73.6,152720,112454,1.46,2427407.53,12:00
2022,9,2022-09-01,Netflix,Filme,Tecnologia,Série Mistério,969992,16.0,233403,86173,2.37,4024590.69,21:00
2022,9,2022-09-01,YouTube Music,Filme,Drama,Podcast Tech,1245030,84.7,349782,97966,4.7,1255631.58,18:00
2022,9,2022-09-01,Disney+,Podcast,Ação,Podcast Tech,708818,22.8,2471,40917,3.61,37211.95,12:00
2022,9,2022-09-01,Prime Video,Música,Ação,Podcast Tech,1358904,6.0,247847,186237,4.13,1563717.19,12:00
2022,9,2022-09-01,YouTube Music,Podcast,Ação,Série Mistério,1969182,31.7,59738,188059,1.87,4820877.97,12:00
2022,9,2022-09-01,Disney+,Série,Ação,Série Mistério,1274084,42.1,215941,131240,1.89,378849.01,21:00
2022,9,2022-09-01,YouTube Music,Série,Comédia,Podcast Tech,1365531,26.4,399148,163458,3.1,2485144.57,12:00
2022,9,2022-09-01,Spotify,Música,Tecnologia,Top Hits,841401,53.7,122154,9242,2.2,3795145.63,21:00
2022,9,2022-09-01,Netflix,Série,Comédia,Top Hits,89119,26.5,218751,83693,1.74,430444.63,08:00
2022,9,2022-09-01,Disney+,Filme,Tecnologia,Filme Solar,156946,51.4,203469,19009,4.4,360130.96,12:00
2022,9,2022-09-01,Netflix,Música,Tecnologia,Podcast Tech,1040105,36.0,276799,132843,4.39,234257.3,12:00
2022,9,2022-09-01,YouTube Music,Série,Tecnologia,Podcast Tech,1730937,37.5,336110,42403,1.62,2197965.62,12:00
2022,9,2022-09-01,Prime Video,Filme,Ação,Top Hits,1325972,54.4,124719,24936,2.66,3552350.88,21:00
2022,9,2022-09-01,Netflix,Filme,Comédia,Série Mistério,119759,28.3,395855,190803,1.35,220341.73,12:00
2022,9,2022-09-01,Netflix,Música,Drama,Podcast Tech,1496876,6.4,373273,71054,3.11,4305849.22,12:00
2022,9,2022-09-01,YouTube Music,Podcast,Comédia,Podcast Tech,1646470,66.4,215625,158647,3.81,1292152.89,21:00
2022,9,2022-09-01,Netflix,Filme,Ação,Top Hits,480366,47.1,436729,104568,3.14,1642172.6,08:00
2022,9,2022-09-01,Disney+,Filme,Ação,Top Hits,50589,34.9,291077,12780,1.74,4010865.1,12:00
2022,9,2022-09-01,Disney+,Filme,Ação,Série Mistério,1398113,72.7,69321,55507,3.06,830693.31,18:00
2022,9,2022-09-01,Spotify,Série,Tecnologia,Filme Solar,1152180,50.7,163060,127291,3.9,2765426.76,18:00
2022,9,2022-09-01,Prime Video,Série,Comédia,Série Mistério,201714,43.9,89392,164831,1.49,3286868.78,08:00
2022,9,2022-09-01,Netflix,Filme,Pop,Série Mistério,516745,78.8,122039,143607,2.51,2296745.33,12:00
2022,9,2022-09-01,Spotify,Série,Drama,Top Hits,65351,89.9,227363,75999,2.38,1332843.01,21:00
2022,9,2022-09-01,Disney+,Série,Ação,Podcast Tech,966529,11.1,20640,131809,2.26,4873172.85,08:00
2022,9,2022-09-01,Prime Video,Podcast,Ação,Filme Solar,1833142,5.7,354636,185714,2.42,4209848.9,08:00
2022,9,2022-09-01,Netflix,Podcast,Pop,Top Hits,1133386,73.9,428441,175156,4.44,2459922.74,12:00
2022,10,2022-10-01,Spotify,Filme,Ação,Filme Solar,869379,78.0,93508,61029,3.66,4040598.7,08:00
2022,10,2022-10-01,Spotify,Podcast,Comédia,Top Hits,216566,36.4,118179,78764,2.48,1151859.24,18:00
2022,10,2022-10-01,Prime Video,Podcast,Ação,Podcast Tech,1738131,14.2,483211,124507,3.78,501591.22,12:00
2022,10,2022-10-01,Spotify,Série,Drama,Filme Solar,590141,45.6,136969,133225,3.25,1619537.75,21:00
2022,10,2022-10-01,YouTube Music,Música,Ação,Top Hits,703724,86.7,12119,120306,4.32,593101.11,08:00
2022,10,2022-10-01,Disney+,Filme,Ação,Filme Solar,1863187,70.3,158322,28480,1.76,2579331.99,18:00
2022,10,2022-10-01,Netflix,Música,Tecnologia,Filme Solar,1429260,65.6,353156,31871,1.51,732765.85,18:00
2022,10,2022-10-01,YouTube Music,Filme,Pop,Série Mistério,1518319,33.6,122265,10116,2.18,900896.93,18:00
2022,10,2022-10-01,Prime Video,Filme,Pop,Filme Solar,1339498,73.7,130732,106717,4.18,575297.74,12:00
2022,10,2022-10-01,Disney+,Filme,Comédia,Podcast Tech,476603,31.4,309770,1701,4.1,1601867.45,08:00
2022,10,2022-10-01,Netflix,Série,Ação,Top Hits,1023683,72.5,363822,69617,4.26,2314377.14,12:00
2022,10,2022-10-01,Prime Video,Podcast,Comédia,Série Mistério,1340568,16.5,64658,65006,1.39,4824570.05,21:00
2022,10,2022-10-01,YouTube Music,Música,Drama,Série Mistério,1858092,38.7,479217,119994,4.04,956569.31,12:00
2022,10,2022-10-01,YouTube Music,Filme,Drama,Filme Solar,1790019,85.1,243373,105086,2.58,1108627.32,08:00
2022,10,2022-10-01,Spotify,Filme,Drama,Top Hits,1325835,48.1,372757,99419,2.88,725982.51,08:00
2022,10,2022-10-01,YouTube Music,Série,Drama,Filme Solar,530050,10.8,179140,3809,4.95,3386529.79,21:00
2022,10,2022-10-01,Disney+,Filme,Drama,Podcast Tech,1207798,42.6,476486,51460,3.76,685847.65,12:00
2022,10,2022-10-01,Netflix,Podcast,Ação,Podcast Tech,398194,37.1,72380,105493,2.29,3455177.25,12:00
2022,10,2022-10-01,YouTube Music,Podcast,Drama,Podcast Tech,1462750,67.7,292676,129276,2.54,1303699.48,21:00
2022,10,2022-10-01,YouTube Music,Filme,Drama,Podcast Tech,928591,57.3,121820,72004,3.14,4020498.39,08:00
2022,10,2022-10-01,Prime Video,Música,Tecnologia,Top Hits,935344,73.5,480321,190823,2.34,1040159.53,21:00
2022,10,2022-10-01,YouTube Music,Filme,Tecnologia,Filme Solar,154772,12.8,165523,126486,4.11,4815365.58,08:00
2022,10,2022-10-01,Netflix,Música,Drama,Filme Solar,600560,49.5,180227,165329,3.12,4229563.14,12:00
2022,10,2022-10-01,Netflix,Música,Drama,Podcast Tech,1430740,11.0,140861,456,2.82,4974411.67,12:00
2022,10,2022-10-01,Netflix,Filme,Drama,Filme Solar,972827,40.2,195599,180070,4.28,2922574.38,18:00
2022,10,2022-10-01,Prime Video,Podcast,Comédia,Top Hits,603807,32.0,483454,145725,2.87,3224767.55,18:00
2022,10,2022-10-01,YouTube Music,Música,Ação,Filme Solar,1943308,46.8,219619,187734,4.67,2723662.9,18:00
2022,10,2022-10-01,Prime Video,Podcast,Tecnologia,Top Hits,986139,72.6,248103,115665,3.23,523590.32,12:00
2022,10,2022-10-01,Spotify,Série,Drama,Série Mistério,1110602,89.3,420999,52845,1.04,1893998.86,08:00
2022,10,2022-10-01,YouTube Music,Podcast,Drama,Podcast Tech,744268,9.1,113471,113925,2.79,292724.09,08:00
2022,10,2022-10-01,Disney+,Música,Tecnologia,Filme Solar,235865,12.6,396181,183914,3.66,340720.59,12:00
2022,10,2022-10-01,Prime Video,Filme,Pop,Filme Solar,1059281,44.3,288246,152676,4.11,561096.64,21:00
2022,10,2022-10-01,Prime Video,Filme,Drama,Série Mistério,1398884,59.0,412352,163976,4.67,2304336.49,18:00
2022,10,2022-10-01,Spotify,Podcast,Comédia,Top Hits,581827,17.9,371127,88509,4.75,1297148.63,08:00
2022,10,2022-10-01,Prime Video,Série,Drama,Filme Solar,1622414,72.0,180765,71007,3.02,1383931.29,21:00
2022,10,2022-10-01,Prime Video,Podcast,Tecnologia,Filme Solar,1805641,18.1,69726,61695,1.97,2698445.35,08:00
2022,10,2022-10-01,Prime Video,Filme,Pop,Top Hits,427668,10.3,23056,187616,4.76,4641369.52,18:00
2022,11,2022-11-01,YouTube Music,Música,Pop,Filme Solar,863803,89.2,359712,76206,3.89,610850.88,12:00
2022,11,2022-11-01,Spotify,Música,Comédia,Filme Solar,1845364,86.2,299537,105124,2.95,4430130.09,08:00
2022,11,2022-11-01,Netflix,Música,Drama,Top Hits,1932474,47.0,446090,28514,1.0,489435.39,21:00
2022,11,2022-11-01,Prime Video,Música,Drama,Top Hits,984751,80.4,383926,59949,4.12,3682978.73,18:00
2022,11,2022-11-01,YouTube Music,Podcast,Tecnologia,Podcast Tech,1839696,64.4,374322,148997,2.71,1988440.65,21:00
2022,11,2022-11-01,Netflix,Série,Ação,Podcast Tech,1414688,26.0,319291,13884,3.03,1935576.99,12:00
2022,11,2022-11-01,Spotify,Série,Ação,Podcast Tech,716224,52.9,71932,66826,4.97,1273363.18,21:00
2022,11,2022-11-01,YouTube Music,Série,Pop,Top Hits,271716,45.1,139862,117361,4.46,3966247.7,18:00
2022,11,2022-11-01,Disney+,Podcast,Pop,Série Mistério,871462,48.8,105782,102547,2.31,4009360.48,08:00
2022,11,2022-11-01,Netflix,Podcast,Drama,Filme Solar,40746,61.9,465479,149398,2.01,3447623.38,18:00
2022,11,2022-11-01,YouTube Music,Música,Drama,Top Hits,861249,13.2,200149,147225,1.35,3908665.56,12:00
2022,11,2022-11-01,Prime Video,Música,Comédia,Série Mistério,527623,52.3,434484,195862,3.61,173559.64,12:00
2022,11,2022-11-01,Netflix,Série,Pop,Podcast Tech,1984572,40.4,470248,98839,3.37,1578680.21,12:00
2022,11,2022-11-01,Netflix,Podcast,Ação,Série Mistério,559719,87.0,26563,93564,2.89,1532950.43,18:00
2022,11,2022-11-01,Disney+,Podcast,Pop,Filme Solar,1441978,15.2,334998,83217,4.86,996647.61,08:00
2022,11,2022-11-01,Netflix,Música,Comédia,Filme Solar,774052,65.0,15042,143006,1.69,246425.12,18:00
2022,11,2022-11-01,Prime Video,Série,Ação,Top Hits,770732,44.4,78297,42429,1.92,872766.17,21:00
2022,11,2022-11-01,Prime Video,Música,Ação,Top Hits,1067849,5.2,268574,55326,4.3,1288489.79,12:00
2022,11,2022-11-01,Disney+,Filme,Drama,Filme Solar,777992,84.0,156168,48675,3.59,962608.04,08:00
